parameter_id,JAX_OFD_013_001
mouse_life_stage,Late adult
gene_symbol,Lpgat1
pvalue,0.4201633
analysis_id,h1u1z41h68v21n9
gene_accession_id,MGI:2446186
mouse_strain,C57BL
parameter_name,Periphery average speed
