parameter_id,MGP_PBI_004_001
analysis_id,7ao4wff027e3wl4
parameter_name,CD8+ alpha beta T cell percentage
mouse_life_stage,Early adult
gene_symbol,Nanp
pvalue,0.6620499
gene_accession_id,MGI:1914561
mouse_strain,C57BL
