parameter_id,MGP_MLN_074_001
pvalue,0.8921496
parameter_name,Effector CD8+ T cells - % of CD45+
mouse_strain,C57BL
analysis_id,2ls5h2gqs5p7862
gene_symbol,Cdin1
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
