parameter_id,IMPC_CSD_008_001
gene_accession_id,MGI:1914071
mouse_life_stage,E9.5
pvalue,0.5457412
analysis_id,fg3zin0ezmc8ven
mouse_strain,C57BL
parameter_name,Coat - color pattern - back
gene_symbol,Bcs1l
