mouse_life_stage,E18.5
mouse_strain,C57BL
pvalue,0.1761882
parameter_id,IMPC_ECG_008_001
gene_accession_id,MGI:1914309
parameter_name,ST
analysis_id,r32s68d46413wra
gene_symbol,Ola1
