mouse_life_stage,Early adult
analysis_id,5pq3i5i5dal2974
parameter_id,IMPC_IMM_025_001
pvalue,0.87847
parameter_name,DN CD25- NKT cells
gene_symbol,S100a3
mouse_strain,C57BL
gene_accession_id,MGI:1338849
