mouse_life_stage,E12.5
parameter_name,Red blood cell count
mouse_strain,C57BL
gene_symbol,Dmap1
parameter_id,ESLIM_016_001_002
gene_accession_id,MGI:1913483
analysis_id,8uud5lej3xc87u0
pvalue,0.9060486
