parameter_name,Immature B cells (Hardy fraction E) - % of B220+
parameter_id,MGP_BMI_006_001
gene_accession_id,MGI:1915325
mouse_strain,C57BL
gene_symbol,Lurap1
mouse_life_stage,Early adult
analysis_id,9og8l2a25s4t497
pvalue,0.5825903
