parameter_id,IMPC_XRY_021_001
analysis_id,9x1dja9lzu338zg
pvalue,0.5350659
mouse_life_stage,E9.5
gene_symbol,Ahcy
mouse_strain,C57BL
parameter_name,Humerus
gene_accession_id,MGI:87968
