pvalue,0.06748986
analysis_id,0603fx828m6vyka
parameter_id,MGP_IMM_027_001
mouse_life_stage,Early adult
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
gene_symbol,Nr0b2
gene_accession_id,MGI:1346344
mouse_strain,B6J
