parameter_id,IMPC_HEM_027_001
gene_accession_id,MGI:1924315
gene_symbol,Ints7
pvalue,0.1896791
mouse_life_stage,Early adult
parameter_name,Red blood cell distribution width
mouse_strain,C57BL
analysis_id,u7w0902d4avdt5n
