mouse_life_stage,Early adult
gene_accession_id,MGI:1919949
analysis_id,6w7925b64dwk87m
mouse_strain,C57BL
gene_symbol,Lime1
parameter_name,Body Weight
parameter_id,M-G-P_012_001_005
pvalue,0.05885167
