gene_symbol,Slc39a10
gene_accession_id,MGI:1914515
mouse_life_stage,E9.5
analysis_id,e73425f767f3b30
parameter_id,IMPC_XRY_007_001
mouse_strain,C57BL
pvalue,0.6634183
parameter_name,Clavicle
