parameter_id,M-G-P_016_001_001
parameter_name,White blood cell-count
gene_accession_id,MGI:1916043
gene_symbol,Rab3gap2
pvalue,0.9402328
mouse_life_stage,Early adult
analysis_id,h37ct1i98e2o190
mouse_strain,C57BL
