parameter_id,ESLIM_014_001_008
gene_symbol,Rgs20
mouse_life_stage,Early adult
gene_accession_id,MGI:1929866
mouse_strain,C57BL
analysis_id,w23xy223wwmb6fr
pvalue,0.8739184
parameter_name,Cornea vascularisation
