parameter_id,IMPC_XRY_033_001
analysis_id,hwbicz8c889z181
pvalue,0.8910847
parameter_name,Tibia length
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1929866
gene_symbol,Rgs20
