parameter_id,M-G-P_005_001_004
gene_symbol,Lpgat1
mouse_life_stage,E18.5
pvalue,0.2316933
gene_accession_id,MGI:2446186
parameter_name,Bone Mineral Density (excluding skull)
mouse_strain,C57BL
analysis_id,0yz3t7tn295zpb3
