parameter_id,MGP_PBI_015_001
pvalue,0.8094728
analysis_id,q5996bm26ak32c2
mouse_life_stage,Early adult
parameter_name,IgD+ mature B cell percentage
gene_symbol,Kcng1
gene_accession_id,MGI:3616086
mouse_strain,C57BL
