parameter_id,HRWLLA_OFD_011_001
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Gja10
parameter_name,Periphery resting time
gene_accession_id,MGI:1339969
pvalue,0.5566528
analysis_id,879ljtpn8ya244f
