parameter_id,MGP_PBI_014_001
parameter_name,B cell percentage
mouse_strain,C57BL
pvalue,0.1213537
gene_symbol,Col6a3
analysis_id,v9nms0avwgp220e
gene_accession_id,MGI:88461
mouse_life_stage,Early adult
