mouse_life_stage,Early adult
gene_symbol,Med22
gene_accession_id,MGI:98446
analysis_id,s3356qpl35411q8
mouse_strain,C57BL
pvalue,0.3709497
parameter_id,IMPC_EYE_008_001
parameter_name,Corneal opacity
