mouse_strain,C57BL
analysis_id,6jk8l8t09c0n5q1
mouse_life_stage,Early adult
gene_accession_id,MGI:1913284
gene_symbol,PSMD14
parameter_name,NKT cells (panel A) - % of live leukocytes (Panel A)
parameter_id,IMPC_IMM_004_002
pvalue,0.3652951
