parameter_id,M-G-P_026_001_004
mouse_strain,C57BL
analysis_id,zh4y71clpq9g513
parameter_name,Coat colouration
pvalue,0.1023637
mouse_life_stage,Early adult
gene_symbol,Snap23
gene_accession_id,MGI:109356
