parameter_id,IMPC_HEM_005_001
analysis_id,bcvit1gtg1283lh
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_symbol,Morn5
pvalue,0.4479381
gene_accession_id,MGI:1922745
parameter_name,Mean cell volume
