mouse_strain,C57BL
analysis_id,8ayrv01ncuy0900
parameter_id,MGP_PBI_032_001
mouse_life_stage,Early adult
gene_accession_id,MGI:2385156
pvalue,0.7406366
gene_symbol,Sdcbp2
parameter_name,CD4+ KLRG1+ alpha beta T cell number
