mouse_strain,129SV
gene_accession_id,MGI:1921802
parameter_name,Hindpaw - size
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_041_002
pvalue,0.5422004
analysis_id,326k6fs582709bh
gene_symbol,Nipal3
