parameter_id,MGP_IMM_094_001
parameter_name,KLRG1+ CD4- NKT cells - % of CD45+
gene_symbol,Slx4ip
mouse_strain,C57BL
mouse_life_stage,Early adult
analysis_id,t5358wt42utd16o
gene_accession_id,MGI:1921493
pvalue,0.1807041
