parameter_id,IMPC_EYE_004_001
analysis_id,6j9j4m820a87131
pvalue,1.509209e-06
mouse_life_stage,Early adult
gene_symbol,Duoxa2
parameter_name,Eyelid morphology
mouse_strain,C57BL
gene_accession_id,MGI:1914061
