gene_symbol,Fgb
pvalue,0.6766187
gene_accession_id,MGI:99501
parameter_id,ESLIM_011_001_002
analysis_id,af8r6n5u52f16vx
parameter_name,PP1 startle magnitude
mouse_strain,C57BL
mouse_life_stage,E12.5
