mouse_life_stage,E12.5
gene_symbol,Ahcy
mouse_strain,C57BL
gene_accession_id,MGI:87968
parameter_name,Platelet count
parameter_id,IMPC_HEM_008_001
pvalue,0.3542201
analysis_id,1p782c5zzn462r4
