mouse_strain,C57BL
parameter_name,LDL-cholesterol
gene_accession_id,MGI:1914836
analysis_id,mgpsv075co1jg6y
gene_symbol,Ubxn11
pvalue,0.2290364
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_025_001
