parameter_id,JAX_OFD_007_001
analysis_id,yszh1g8z65n2db3
gene_symbol,Cdin1
pvalue,0.6054816
mouse_strain,C57BL
mouse_life_stage,E9.5
gene_accession_id,MGI:3026886
parameter_name,Whole arena resting time
