parameter_id,MGP_MLN_093_001
analysis_id,qin507198kv25j9
gene_symbol,Col6a3
mouse_life_stage,Early adult
gene_accession_id,MGI:88461
parameter_name,KLRG1+ NK cells - % of CD45+
pvalue,0.6082153
mouse_strain,C57BL
