gene_symbol,Slc30a4
pvalue,0.529381
mouse_strain,C57BL
parameter_name,Total cholesterol
mouse_life_stage,Early adult
parameter_id,IMPC_CBC_015_001
gene_accession_id,MGI:1345282
analysis_id,c3m1481yr0mv0m6
