parameter_id,IMPC_IMM_063_001
mouse_strain,C57BL
analysis_id,ugff6lq72i07ndx
mouse_life_stage,Early adult
pvalue,0.9028896
gene_accession_id,MGI:1915524
parameter_name,B Cells
gene_symbol,Toporsl
