gene_symbol,Slc2a8
pvalue,0.6566041
analysis_id,wvxn5wg7fr5qtv2
parameter_name,Hindpaw - size
gene_accession_id,MGI:1860103
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,JAXLA_CSD_041_002
