parameter_id,MGP_MLN_063_001
mouse_life_stage,E12.5
pvalue,0.3552169
gene_accession_id,MGI:1915087
gene_symbol,Tiprl
parameter_name,Total ab T cells - % of CD45+
mouse_strain,C57BL
analysis_id,0f77im15901t4ky
