parameter_id,MGP_IMM_027_001
analysis_id,7n1g5hwc45n8ln7
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
mouse_strain,C57BL
gene_symbol,Ppm1j
gene_accession_id,MGI:1919137
pvalue,0.1521249
mouse_life_stage,Early adult
