parameter_id,MGP_PBI_019_001
gene_symbol,Zmynd8
mouse_life_stage,Early adult
analysis_id,4e372900004i1n6
gene_accession_id,MGI:1918025
mouse_strain,129SV
parameter_name,Neutrophil percentage
pvalue,0.3013293
