mouse_life_stage,E9.5
mouse_strain,C57BL
analysis_id,3h2m79zr2dv5dxt
pvalue,0.663317
parameter_id,IMPC_XRY_066_001
gene_symbol,Orc2
parameter_name,Sacral processes
gene_accession_id,MGI:1328306
