parameter_id,MGP_IMM_033_001
mouse_strain,C57BL
pvalue,0.3760186
gene_symbol,Inpp1
parameter_name,Total NK cells - % of CD45+
gene_accession_id,MGI:104848
analysis_id,826s5tn1yv5l1fz
mouse_life_stage,Early adult
