mouse_life_stage,Late adult
parameter_name,Mean platelet volume
pvalue,0.5658028
analysis_id,7a7y8856863014w
mouse_strain,C57BL
gene_symbol,Nucks1
parameter_id,IMPC_HEM_019_001
gene_accession_id,MGI:1934811
