parameter_id,IMPC_IMM_006_001
gene_accession_id,MGI:3522699
mouse_life_stage,Early adult
parameter_name,Others
pvalue,0.8463352
analysis_id,8h5ry7yowz776ws
gene_symbol,Trpa1
mouse_strain,C57BL
