gene_symbol,LPGAT1
mouse_strain,C57BL
pvalue,0.8915214
analysis_id,31089x0c0o53b36
parameter_id,IMPC_ACS_037_001
gene_accession_id,MGI:2446186
mouse_life_stage,E18.5
parameter_name,% Pre-pulse inhibition - Global
