parameter_id,IMPC_CBC_012_001
pvalue,0.4954146
mouse_strain,C57BL
gene_symbol,Duoxa2
analysis_id,933yf719191s2nf
gene_accession_id,MGI:1914061
mouse_life_stage,Early adult
parameter_name,Aspartate aminotransferase
