parameter_id,IMPC_CBC_025_001
gene_accession_id,MGI:2385156
mouse_life_stage,Early adult
mouse_strain,C57BL
parameter_name,LDL-cholesterol
analysis_id,8814q6zme438c2w
gene_symbol,Sdcbp2
pvalue,0.4799232
