parameter_id,ESLIM_008_001_017
parameter_name,Limb grasping
analysis_id,7950fo35q9ew7q5
pvalue,0.9733329
mouse_strain,C57BL
gene_accession_id,MGI:2684980
mouse_life_stage,Early adult
gene_symbol,Mms22l
