gene_symbol,Slc39a10
pvalue,0.3591218
gene_accession_id,MGI:1914515
mouse_life_stage,Early adult
parameter_id,IMPC_IMM_055_001
parameter_name,NK Subsets (Q2)
mouse_strain,C57BL
analysis_id,897b53dubu1irim
