parameter_id,IMPC_OFD_012_001
pvalue,0.6194399
analysis_id,73029q62881z9m9
gene_accession_id,MGI:106100
parameter_name,Periphery permanence time
mouse_life_stage,Early adult
mouse_strain,C57BL
gene_symbol,Etfdh
