parameter_id,ESLIM_011_001_703
gene_symbol,Rab17
analysis_id,3f1049f5ldu9y45
mouse_strain,C57BL
pvalue,0.2784951
gene_accession_id,MGI:104640
mouse_life_stage,Early adult
parameter_name,Prepulse inhibition - PP3
