parameter_id,ESLIM_011_001_007
mouse_life_stage,Early adult
mouse_strain,C57BL
analysis_id,3rc36y7mx2467eq
gene_symbol,Slc30a4
pvalue,0.4458201
parameter_name,PP1 + pulse startle magnitude
gene_accession_id,MGI:1345282
