pvalue,0.3001766
parameter_name,Transitional 1 B cells - % of CD45+
mouse_life_stage,Early adult
parameter_id,MGP_IMM_110_001
analysis_id,b6z43vvl4kjw605
gene_accession_id,MGI:1914071
gene_symbol,Bcs1l
mouse_strain,C57BL
