parameter_id,ESLIM_001_001_117
gene_symbol,Ntmt2
parameter_name,eye size
mouse_strain,C57BL
analysis_id,27n8ry72p991b0d
pvalue,0.8986304
mouse_life_stage,Early adult
gene_accession_id,MGI:2685053
