parameter_id,IMPC_IMM_034_001
analysis_id,wii6uk8a4vz40v4
gene_symbol,Ssr2
parameter_name,CD8 CD44-CD62L+ T cells
mouse_strain,C57BL
mouse_life_stage,Early adult
gene_accession_id,MGI:1913506
pvalue,0.682553
