parameter_id,IMPC_IMM_071_001
mouse_strain,C57BL
parameter_name,MZB (CD21/35 high)
mouse_life_stage,Early adult
pvalue,0.1419434
gene_accession_id,MGI:1915472
analysis_id,45177299grx9p7b
gene_symbol,Tubb4b
