gene_accession_id,MGI:88174
gene_symbol,Bmi1
mouse_strain,C57BL
mouse_life_stage,Early adult
parameter_id,MGP_IMM_027_001
pvalue,0.2514495
parameter_name,Resting CD4- NKT cells - % of CD4- NKT cells
analysis_id,7wu85vxc760tf56
