parameter_id,IMPC_OFD_021_001
pvalue,0.5483408
gene_accession_id,MGI:1336200
mouse_life_stage,Late adult
gene_symbol,Hpca
analysis_id,7sxaa45k532c353
parameter_name,Number of rears - total
mouse_strain,C57BL
