parameter_id,IMPC_CSD_008_001
analysis_id,si61539hfnq1e1c
pvalue,0.5308252
mouse_strain,C57BL
gene_accession_id,MGI:95576
parameter_name,Coat - color pattern - back
mouse_life_stage,Early adult
gene_symbol,Fpgs
