mouse_strain,C57BL
gene_symbol,Hpca
analysis_id,79fqo481r5510uk
gene_accession_id,MGI:1336200
mouse_life_stage,Middle aged adult
pvalue,0.9386507
parameter_name,Lean/Body weight
parameter_id,IMPC_DXA_008_001
