mouse_life_stage,Middle aged adult
gene_symbol,AU040320
parameter_id,IMPC_CBC_003_001
pvalue,0.8484701
gene_accession_id,MGI:2140475
mouse_strain,C57BL
parameter_name,Chloride
analysis_id,46l62ntd7d3jw84
