parameter_id,IMPC_CBC_001_001
analysis_id,53k6cq13xqw30wd
pvalue,0.4203087
gene_symbol,Clvs1
parameter_name,Sodium
gene_accession_id,MGI:1921688
mouse_strain,C57BL
mouse_life_stage,Early adult
