mouse_strain,129SV
gene_symbol,Zmynd8
mouse_life_stage,Early adult
gene_accession_id,MGI:1918025
analysis_id,w852q0gn2ea019v
parameter_name,Breath rate during sleep standard deviation
parameter_id,JAX_SLW_014_001
pvalue,0.9760515
