parameter_id,JAX_OFD_012_001
parameter_name,Periphery permanence time
gene_accession_id,MGI:1924054
pvalue,0.05375255
analysis_id,a6ux9oonvaudv6e
mouse_life_stage,Early adult
gene_symbol,Kdm4c
mouse_strain,C57BL
