parameter_id,MGP_MLN_033_001
mouse_strain,C57BL
pvalue,0.530218
gene_accession_id,MGI:3033992
gene_symbol,Cldn19
parameter_name,Resting NK cells - % of NK cells
mouse_life_stage,Early adult
analysis_id,21v63k86tbm9q0i
